,,,release_date,year,month,source_orig,source,bundle,starter_bundle,faction,origin,family,mastery_package,ship_type,ship_type_detailed,max_t,max_e,max_s,max_u,max_int,max_cmd,max_pil,max_tmp,max_mw,full,total_tac,total_eng,total_sci,total_int,total_cmd,total_pil,total_tmp,total_mw,num_specs,num_spec_seats,num_spec_slots,h_mod,hull,s_mod,turn,imp,inrt,power_w,power_s,power_e,power_a,b1r,b1c,b1s,b2r,b2c,b2s,b3r,b3c,b3s,b4r,b4c,b4s,b5r,b5c,b5s,b6r,b6c,b6s,weapon_total,fore,aft,dhc,exp,hangars,,fleet,console_t,console_e,console_s,,cc_w,cc_s,cc_e,cc_t,secdef,sub_targeting,sensor_analysis,tac_mode,singularity,cloak,flank,wingmen,,trait_summary,,adm_rarity,adm_role,adm_e,adm_t,adm_s,adm_bonus,released,,,console_u,devices,,console_t,console_e,console_s,,,,career,cloak_rank,name,wiki_url,trait_name,trait_url,console_name,console_url
,306,Jem'Hadar Vanguard Heavy Destroyer,24 Oct 2019,2019,10,Veteran,Veteran,,,Dominion,Jem'Hadar,JH Lifetime,Destroyer,Destroyer,Destroyer,4,3,2,3,,3,,,,,8,7,6,0,3,0,0,0,1,1,3,1.1,49500,0.95,14,0.22,80,15,,,,4,Tac,,3,Uni,,3,Eng,Cmd,2,Sci,,1,Uni,,,,,7,4,3,Yes,Yes,,3,,5,3,2,,,,,,,,,,,,,Yes,Weapon System Synergy,"on activating energy weapon: grant stack.. at 10: +projectile damage, shield pen",Enhanced Dynamic Tactical System,Rare,Tac,35,57,16,-25% Maintenance per SciShip,TRUE,TRUE,FALSE,,3,,5,3,2,5,3,2,Tac,,Jem'Hadar Vanguard Heavy Destroyer,https://stowiki.net/wiki/Jem%27Hadar_Vanguard_Heavy_Destroyer,Weapon System Synergy,https://stowiki.net/wiki/Weapon_System_Synergy_(starship_trait),Enhanced Dynamic Tactical System,https://stowiki.net/wiki/Console_-_Universal_-_Enhanced_Dynamic_Tactical_System
,305,Fleet Jem'Hadar Vanguard Heavy Destroyer,24 Oct 2019,2019,10,Veteran,Veteran,,,Dominion,Jem'Hadar,JH Lifetime,Destroyer,Destroyer,Destroyer,4,3,2,3,,3,,,,,8,7,6,0,3,0,0,0,1,1,3,1.2,54000,1.04,14,0.22,80,15,,,,4,Tac,,3,Uni,,3,Eng,Cmd,2,Sci,,1,Uni,,,,,7,4,3,Yes,Yes,,3,Yes,5,4,2,,,,,,,,,,,,,Yes,,,,Very Rare,Tac,37,62,18,+8 SCI per ANY Ship (Not Small Craft),TRUE,TRUE,FALSE,,3,,5,4,2,5,4,2,Tac,,Fleet Jem'Hadar Vanguard Heavy Destroyer,https://stowiki.net/wiki/Fleet_Jem%27Hadar_Vanguard_Heavy_Destroyer,,,,
,304,Freedom Exploration Frigate,10 Oct 2019,2019,10,Promo,C Store (Mudd),Awesome Mix - A,,Federation,Starfleet (22c),,Frigate,Frigate,Frigate,,4,,3,,,3,,3,,9,13,9,0,0,3,0,3,2,2,6,1.3,58500,0.95,14,0.2,50,15,,5,,4,Eng,,3,Uni,Pil,3,Uni,MW,2,Uni,,1,Uni,,,,,8,5,3,Yes,,,3,Yes,5,4,2,,Yes,,Yes,,,,,,,,33%,,Smooth Landing,Evasive Maneuvers and Brace For Impact apply each other,VHF Disruptive Transmission,Ultra Rare,Eng,52,46,28,Ignores +/- ENG from Events,TRUE,TRUE,FALSE,,3,,5,4,2,5,4,2,Eng,,Freedom Exploration Frigate,https://stowiki.net/wiki/Freedom_Exploration_Frigate,Smooth Landing,https://stowiki.net/wiki/Smooth_Landing_(starship_trait),VHF Disruptive Transmission,https://stowiki.net/wiki/Console_-_Universal_-_VHF_Disruptive_Transmission
,303,Fleet Hernandez Intel Science Vessel,24 Sep 2019,2019,9,Fleet,Fleet,,,Federation,Starfleet (23c),Somerville,Science Vessel,Science Vessel,Science Vessel,3,3,4,2,4,,,,,Int,5,5,7,6,0,0,0,0,1,2,6,0.935,42075,1.4025,16,0.18,65,5,,,15,4,Sci,Int,3,Tac,,3,Eng,,2,Uni,Int,1,Sci,,,,,6,3,3,,,,3,Yes,3,3,5,,,,,,Yes,Yes,Yes,,,Cloak,,,,,,Very Rare,Sci,29,29,59,+35 SCI when Alone,TRUE,TRUE,FALSE,,3,,3,3,5,3,3,5,Sci,Basic,Fleet Hernandez Intel Science Vessel,https://stowiki.net/wiki/Fleet_Hernandez_Intel_Science_Vessel,,,,
,302,Fleet Batlh Intel Science Vessel,24 Sep 2019,2019,9,Fleet,Fleet,,,Klingon,Klingon (23c),Batlh,Science Vessel,Science Vessel,Science Vessel,3,3,4,2,4,,,,,Int,5,5,7,6,0,0,0,0,1,2,6,0.935,42075,1.4025,16,0.18,65,5,,,15,4,Sci,Int,3,Tac,,3,Eng,,2,Uni,Int,1,Sci,,,,,6,3,3,,,,3,Yes,3,3,5,,,,,,Yes,Yes,Yes,,,Battle,,,,,,Very Rare,Sci,29,29,59,+35 SCI when Alone,TRUE,TRUE,FALSE,,3,,3,3,5,3,3,5,Sci,Battle,Fleet Batlh Intel Science Vessel,https://stowiki.net/wiki/Fleet_Batlh_Intel_Science_Vessel,,,,
,301,Somerville Intel Science Vessel,24 Sep 2019,2019,9,C Store,C Store,Cross-Faction Intel Science,,Federation,Starfleet,Somerville,Science Vessel,Science Vessel,Science Vessel,3,3,4,2,4,,,,,Int,5,5,7,6,0,0,0,0,1,2,6,0.85,38250,1.275,16,0.18,65,5,,,15,4,Sci,Int,3,Tac,,3,Eng,,2,Uni,Int,1,Sci,,,,,6,3,3,,,,3,,3,3,4,,,,,,Yes,Yes,Yes,,,Cloak,,,Spore-infused Anomalies,on Sci / Intel: damage and drain to enemies near anomalies,Mycelial Spore Burst,Rare,Sci,28,28,52,+10 SCI per SciShip,TRUE,TRUE,FALSE,,3,,3,3,4,3,3,4,Sci,Basic,Somerville Intel Science Vessel,https://stowiki.net/wiki/Somerville_Intel_Science_Vessel,Spore-infused Anomalies,https://stowiki.net/wiki/Spore-infused_Anomalies_(starship_trait),Mycelial Spore Burst,https://stowiki.net/wiki/Console_-_Universal_-_Mycelial_Spore_Burst
,300,Batlh Intel Science Vessel,24 Sep 2019,2019,9,C Store,C Store,Cross-Faction Intel Science,,Klingon,Klingon (23c),Batlh,Science Vessel,Science Vessel,Science Vessel,3,3,4,2,4,,,,,Int,5,5,7,6,0,0,0,0,1,2,6,0.85,38250,1.275,16,0.18,65,5,,,15,4,Sci,Int,3,Tac,,3,Eng,,2,Uni,Int,1,Sci,,,,,6,3,3,,,,3,,3,3,4,,,,,,Yes,Yes,Yes,,,Battle,,,Spore-infused Anomalies,on Sci / Intel: damage and drain to enemies near anomalies,Mycelial Spore Burst,Rare,Sci,28,28,52,+10 SCI per SciShip,TRUE,TRUE,FALSE,,3,,3,3,4,3,3,4,Sci,Battle,Batlh Intel Science Vessel,https://stowiki.net/wiki/Batlh_Intel_Science_Vessel,Spore-infused Anomalies,https://stowiki.net/wiki/Spore-infused_Anomalies_(starship_trait),Mycelial Spore Burst,https://stowiki.net/wiki/Console_-_Universal_-_Mycelial_Spore_Burst
,299,Kelvin Einstein Heavy Destroyer,10 Sep 2019,2019,9,Lockbox,C Store (Mudd),Into Darkness - C,,Federation,Starfleet (23c K),,Destroyer,Destroyer,Destroyer,3,3,2,4,,3,3,,,,8,8,7,0,3,3,0,0,2,2,6,1.25,56250,1.1,13,0.16,50,10,5,5,,4,Uni,,3,Tac,Cmd,3,Eng,Pil,2,Sci,,1,Uni,,,,,7,5,2,Yes,Yes,,3,Yes,5,4,2,,,,,,,,,,,,,,Into The Fray,for each shield facing damaged: +CritH. when all four: +CritD,Advanced Engagement System,Ultra Rare,Tac,44,59,23,+20 ENG and TAC when Alone,TRUE,TRUE,FALSE,,3,,5,4,2,5,4,2,Tac,,Kelvin Einstein Heavy Destroyer,https://stowiki.net/wiki/Kelvin_Einstein_Heavy_Destroyer,Into The Fray,https://stowiki.net/wiki/Into_The_Fray_(starship_trait),Advanced Engagement System,https://stowiki.net/wiki/Console_-_Universal_-_Advanced_Engagement_System
,298,Kelvin D7 Heavy Destroyer,10 Sep 2019,2019,9,Lockbox,C Store (Mudd),Into Darkness - C,,Klingon,Klingon (23c K),,Destroyer,Destroyer,Destroyer,3,3,2,4,,3,3,,,,8,8,7,0,3,3,0,0,2,2,6,1.25,56250,1.1,13,0.16,50,10,5,5,,4,Uni,,3,Tac,Cmd,3,Eng,Pil,2,Sci,,1,Uni,,,,,7,5,2,Yes,Yes,,3,Yes,5,4,2,,,,,,,,,,,Battle,,,Into The Fray,for each shield facing damaged: +CritH. when all four: +CritD,Advanced Engagement System,Ultra Rare,Tac,44,59,23,+20 ENG and TAC when Alone,TRUE,TRUE,FALSE,,3,,5,4,2,5,4,2,Tac,Battle,Kelvin D7 Heavy Destroyer,https://stowiki.net/wiki/Kelvin_D7_Heavy_Destroyer,Into The Fray,https://stowiki.net/wiki/Into_The_Fray_(starship_trait),Advanced Engagement System,https://stowiki.net/wiki/Console_-_Universal_-_Advanced_Engagement_System
,297,Elachi Qulash Frigate,10 Sep 2019,2019,9,Event,C Store (Mudd),,,X-faction,Elachi,,Frigate,Frigate,Frigate,,4,,3,3,,,,,,9,13,9,3,0,0,0,0,1,1,3,1,45000,1,15,0.17,70,10,,10,,4,Eng,,3,Uni,Int,3,Uni,,2,Uni,,1,Uni,,,,,8,5,3,Yes,,,3,Yes,4,5,2,,Yes,,Yes,,,,,,,,33%,,Invasive Maneuvers,"Evasive Maneuvers disables enemy boffs, and you phase in and out",Elachi Rift Jump,Ultra Rare,Eng,60,45,21,+20 ENG and TAC when Alone,TRUE,TRUE,FALSE,,3,,4,5,2,4,5,2,Eng,,Elachi Qulash Frigate,https://stowiki.net/wiki/Elachi_Qulash_Frigate,Invasive Maneuvers,https://stowiki.net/wiki/Invasive_Maneuvers_(starship_trait),Elachi Rift Jump,https://stowiki.net/wiki/Console_-_Universal_-_Elachi_Rift_Jump
,296,Voth Rampart Command Flight Deck Carrier,8 Aug 2019,2019,8,Lockbox,C Store (Mudd),In Command - D,,X-faction,Voth,Bastion,Flight Deck Carrier,Flight Deck Carrier,Flight Deck Carrier,3,4,3,2,,4,,,2,Cmd,6,7,6,0,4,0,0,2,2,2,6,1.47,66150,1.2,6,0.15,20,5,5,5,5,4,Eng,Cmd,3,Tac,,3,Sci,,2,Uni,MW,1,Uni,,,,,8,4,4,Yes,,2,4,Yes,3,5,3,,,Yes,,Yes,,,,,,,,,Voth Carrier Synergies,"on Tac: +damage, pets in Aceton Mode. on Eng: +hull healing, pets get immunity",Enhanced Reflective Shield Amplifier,Ultra Rare,Eng,63,33,30,-10% Maintenance per TacShip or SciShip,TRUE,TRUE,FALSE,,4,,3,5,3,3,5,3,Eng,,Voth Rampart Command Flight Deck Carrier,https://stowiki.net/wiki/Voth_Rampart_Command_Flight_Deck_Carrier,Voth Carrier Synergies,https://stowiki.net/wiki/Voth_Carrier_Synergies_(starship_trait),Enhanced Reflective Shield Amplifier,https://stowiki.net/wiki/Console_-_Universal_-_Enhanced_Reflective_Shield_Amplifier
,295,Voth Bastille Temporal Science Vessel,8 Aug 2019,2019,8,Lobi,C Store (Mudd),Masters of Science - B,,X-faction,Voth,Palisade,Science Vessel,Science Vessel,Science Vessel,1,3,4,3,,2,,4,,Tmp,6,8,9,0,2,0,4,0,2,2,6,1.1,49500,1.45,11,0.15,40,,5,,15,4,Sci,Tmp,3,Uni,,3,Eng,,2,Uni,Cmd,1,Tac,,,,,6,3,3,,,,3,Yes,3,3,5,,,,,,Yes,Yes,Yes,,,,,,Rapid Response Shielding,"on de-cloak / EP2S: +shield, drain, and EPG",Enhanced Aceton Field Generator,Ultra Rare,Sci,32,31,63,-25% Maintenance per SciShip,TRUE,TRUE,FALSE,,3,,3,3,5,3,3,5,Sci,,Voth Bastille Temporal Science Vessel,https://stowiki.net/wiki/Voth_Bastille_Temporal_Science_Vessel,Rapid Response Shielding,https://stowiki.net/wiki/Rapid_Response_Shielding_(starship_trait),Enhanced Aceton Field Generator,https://stowiki.net/wiki/Console_-_Universal_-_Enhanced_Aceton_Field_Generator
,294,Fleet Kholhr Temporal Warbird,18 Jul 2019,2019,7,Fleet,Fleet,,,Romulan,Romulan,Kholhr,Tactical WB,Warship,Warship (warbird),4,2,3,2,,,,4,,Tmp,8,4,5,0,0,0,6,0,1,2,6,0.99,44550,1.265,14,0.2,55,10,,5,5,4,Tac,Tmp,3,Sci,,2,Uni,,2,Tac,Tmp,2,Eng,,,,,8,5,3,Yes,,,3,Yes,5,2,4,,,,,,,,,,Yes,Battle - Rom,,,,,,Very Rare,Tac,21,59,37,+10 SCI per TacShip,TRUE,TRUE,FALSE,,3,,5,2,4,5,2,4,Tac,Battle,Fleet Kholhr Temporal Warbird,https://stowiki.net/wiki/Fleet_Kholhr_Temporal_Warbird,,,,
,293,Fleet Jem'Hadar Vanguard Temporal Warship,18 Jul 2019,2019,7,Fleet,Fleet,,,Dominion,Jem'Hadar,JH Temporal,Destroyer,Warship,Warship,4,2,3,2,,,,4,,Tmp,8,4,5,0,0,0,6,0,1,2,6,0.825,37125,1.32,14,0.2,55,10,,5,5,4,Tac,Tmp,3,Sci,,2,Uni,,2,Tac,Tmp,2,Eng,,,,,8,5,3,Yes,,,3,Yes,5,2,4,,,,,,,,,,,,,Yes,,,,Very Rare,Tac,21,59,37,+10 SCI per TacShip,TRUE,TRUE,FALSE,,3,,5,2,4,5,2,4,Tac,,Fleet Jem'Hadar Vanguard Temporal Warship,https://stowiki.net/wiki/Fleet_Jem%27Hadar_Vanguard_Temporal_Warship,,,,
,292,Fleet Hoover Temporal Warship,18 Jul 2019,2019,7,Fleet,Fleet,,,Federation,Starfleet (23c),Hoover,Destroyer,Warship,Warship,4,2,3,2,,,,4,,Tmp,8,4,5,0,0,0,6,0,1,2,6,0.99,44550,1.265,14,0.2,55,10,,5,5,4,Tac,Tmp,3,Sci,,2,Uni,,2,Tac,Tmp,2,Eng,,,,,8,5,3,Yes,,,3,Yes,5,2,4,,,,,,,,,,,,,,,,,Very Rare,Tac,21,59,37,+10 SCI per TacShip,TRUE,TRUE,FALSE,,3,,5,2,4,5,2,4,Tac,,Fleet Hoover Temporal Warship,https://stowiki.net/wiki/Fleet_Hoover_Temporal_Warship,,,,
,291,Fleet Chargh Temporal Warship,18 Jul 2019,2019,7,Fleet,Fleet,,,Klingon,Klingon (23c),Chargh,Destroyer,Warship,Warship,4,2,3,2,,,,4,,Tmp,8,4,5,0,0,0,6,0,1,2,6,1.045,47025,1.21,14,0.2,55,10,,5,5,4,Tac,Tmp,3,Sci,,2,Uni,,2,Tac,Tmp,2,Eng,,,,,8,5,3,Yes,,,3,Yes,5,2,4,,,,,,,,,,,Battle,,,,,,Very Rare,Tac,21,59,37,+10 SCI per TacShip,TRUE,TRUE,FALSE,,3,,5,2,4,5,2,4,Tac,Battle,Fleet Chargh Temporal Warship,https://stowiki.net/wiki/Fleet_Chargh_Temporal_Warship,,,,
,290,Kholhr Temporal Warbird,18 Jul 2019,2019,7,C Store,C Store,Cross-Faction Temporal Warship,,Romulan,Romulan,Kholhr,Tactical WB,Warship,Warship (warbird),4,2,3,2,,,,4,,Tmp,8,4,5,0,0,0,6,0,1,2,6,0.9,40500,1.15,14,0.2,55,10,,5,5,4,Tac,Tmp,3,Sci,,2,Uni,,2,Tac,Tmp,2,Eng,,,,,8,5,3,Yes,,,3,,5,2,3,,,,,,,,,,Yes,Battle - Rom,,,Heart of Sol (et. al),"on APB / Temp: Haste, +(Pha / Dis / Pla / Pol) damage (depends on captain faction)",Entangled Quantum Bombardment,Rare,Tac,20,58,30,+10 TAC per SciShip,TRUE,TRUE,FALSE,,3,,5,2,3,5,2,3,Tac,Battle,Kholhr Temporal Warbird,https://stowiki.net/wiki/Kholhr_Temporal_Warbird,Heart of Sol (et. al),https://stowiki.net/wiki/Heart_of_Sol_(starship_trait),Entangled Quantum Bombardment,https://stowiki.net/wiki/Console_-_Universal_-_Entangled_Quantum_Bombardment
,289,Jem'Hadar Vanguard Temporal Warship,18 Jul 2019,2019,7,C Store,C Store,Cross-Faction Temporal Warship,,Dominion,Jem'Hadar,JH Temporal,Destroyer,Warship,Warship,4,2,3,2,,,,4,,Tmp,8,4,5,0,0,0,6,0,1,2,6,0.75,33750,1.2,14,0.2,55,10,,5,5,4,Tac,Tmp,3,Sci,,2,Uni,,2,Tac,Tmp,2,Eng,,,,,8,5,3,Yes,,,3,,5,2,3,,,,,,,,,,,,,Yes,Heart of Sol (et. al),"on APB / Temp: Haste, +(Pha / Dis / Pla / Pol) damage (depends on captain faction)",Entangled Quantum Bombardment,Rare,Tac,20,58,30,+10 TAC per SciShip,TRUE,TRUE,FALSE,,3,,5,2,3,5,2,3,Tac,,Jem'Hadar Vanguard Temporal Warship,https://stowiki.net/wiki/Jem%27Hadar_Vanguard_Temporal_Warship,Heart of Sol (et. al),https://stowiki.net/wiki/Heart_of_Sol_(starship_trait),Entangled Quantum Bombardment,https://stowiki.net/wiki/Console_-_Universal_-_Entangled_Quantum_Bombardment
,288,Edison Temporal Warship,18 Jul 2019,2019,7,C Store,C Store,Cross-Faction Temporal Warship,,Federation,Starfleet,Hoover,Destroyer,Warship,Warship,4,2,3,2,,,,4,,Tmp,8,4,5,0,0,0,6,0,1,2,6,0.9,40500,1.15,14,0.2,55,10,,5,5,4,Tac,Tmp,3,Sci,,2,Uni,,2,Tac,Tmp,2,Eng,,,,,8,5,3,Yes,,,3,,5,2,3,,,,,,,,,,,,,,Heart of Sol (et. al),"on APB / Temp: Haste, +(Pha / Dis / Pla / Pol) damage (depends on captain faction)",Entangled Quantum Bombardment,Rare,Tac,20,58,30,+10 TAC per SciShip,TRUE,TRUE,FALSE,,3,,5,2,3,5,2,3,Tac,,Edison Temporal Warship,https://stowiki.net/wiki/Edison_Temporal_Warship,Heart of Sol (et. al),https://stowiki.net/wiki/Heart_of_Sol_(starship_trait),Entangled Quantum Bombardment,https://stowiki.net/wiki/Console_-_Universal_-_Entangled_Quantum_Bombardment
,287,Chargh Temporal Warship,18 Jul 2019,2019,7,C Store,C Store,Cross-Faction Temporal Warship,,Klingon,Klingon (23c),Chargh,Destroyer,Warship,Warship,4,2,3,2,,,,4,,Tmp,8,4,5,0,0,0,6,0,1,2,6,0.95,42750,1.1,14,0.2,55,10,,5,5,4,Tac,Tmp,3,Sci,,2,Uni,,2,Tac,Tmp,2,Eng,,,,,8,5,3,Yes,,,3,,5,2,3,,,,,,,,,,,Battle,,,Heart of Sol (et. al),"on APB / Temp: Haste, +(Pha / Dis / Pla / Pol) damage (depends on captain faction)",Entangled Quantum Bombardment,Rare,Tac,20,58,30,+10 TAC per SciShip,TRUE,TRUE,FALSE,,3,,5,2,3,5,2,3,Tac,Battle,Chargh Temporal Warship,https://stowiki.net/wiki/Chargh_Temporal_Warship,Heart of Sol (et. al),https://stowiki.net/wiki/Heart_of_Sol_(starship_trait),Entangled Quantum Bombardment,https://stowiki.net/wiki/Console_-_Universal_-_Entangled_Quantum_Bombardment
,286,Risian Pilot corvette,2 Jul 2019,2019,7,Fleet,Fleet,,,X-faction,Risian,Corvette,Escort,Escort,Escort,4,3,1,3,,,4,,,Pil,9,6,4,0,0,6,0,0,1,2,6,0.99,44550,0.99,21,0.27,90,5,,15,,4,Tac,Pil,3,Uni,,3,Eng,,2,Tac,Pil,1,Sci,,,,,7,4,3,Yes,Yes,,2,Yes,4,4,3,,,,,,,,,,,,,,,,,Ultra Rare,Tac,39,59,28,+15 TAC per SciShip,TRUE,TRUE,FALSE,,2,,4,4,3,4,4,3,Tac,,Risian Pilot corvette,https://stowiki.net/wiki/Risian_Pilot_corvette_(T6),,,,
,285,Risian corvette,2 Jul 2019,2019,7,Event,C Store (Mudd),,,X-faction,Risian,Corvette,Escort,Escort,Escort,4,3,1,3,,,3,,,,9,6,4,0,0,3,0,0,1,1,3,0.9,40500,0.9,21,0.27,90,5,,15,,4,Tac,,3,Uni,Pil,3,Eng,,2,Tac,,1,Sci,,,,,7,4,3,Yes,Yes,,2,Yes,4,4,3,,,,,,,,,,,,,,Rhythmic Rumble,"on A2D / Pilot: -weapon cost, +DRR buff that scales with flight speed",Subspace Wake Generator,Ultra Rare,Tac,42,56,28,+10 TAC per TacShip,TRUE,TRUE,FALSE,,2,,4,4,3,4,4,3,Tac,,Risian corvette,https://stowiki.net/wiki/Risian_corvette_(T6),Rhythmic Rumble,https://stowiki.net/wiki/Rhythmic_Rumble_(starship_trait),Subspace Wake Generator,https://stowiki.net/wiki/Console_-_Universal_-_Subspace_Wake_Generator
,284,D7 MW Flight Deck Carrier,20 Jun 2019,2019,6,Promo,C Store (Mudd),Disco Inferno - A,,Klingon,Klingon (23c),,Flight Deck Carrier,Flight Deck Carrier,Flight Deck Carrier,3,4,1,3,,2,,,4,MW,8,9,6,0,2,0,0,4,2,2,6,1.4,63000,1.25,9,0.18,40,10,5,5,10,4,Eng,MW,3,Uni,,3,Tac,,2,Uni,Cmd,1,Sci,,,,,8,5,3,Yes,,2,4,Yes,3,5,3,1,,Yes,,Yes,,,,,,Battle,,,The Ruin Of Our Enemies,on kill: +bonus damage. on 5th kill: -recharge times,Render Visible,Ultra Rare,Eng,63,35,28,Ignores +/- ENG from Events,TRUE,TRUE,FALSE,1,4,,3,5,3,3,5,3,Eng,Battle,D7 MW Flight Deck Carrier,https://stowiki.net/wiki/D7_Miracle_Worker_Flight_Deck_Carrier,The Ruin Of Our Enemies,https://stowiki.net/wiki/The_Ruin_Of_Our_Enemies_(starship_trait),Render Visible,https://stowiki.net/wiki/Console_-_Universal_-_Render_Visible
,283,Constitution MW Flight Deck Carrier,20 Jun 2019,2019,6,Promo,C Store (Mudd),Disco Inferno - A,,Federation,Starfleet (23c),Donnie,Flight Deck Carrier,Flight Deck Carrier,Flight Deck Carrier,3,4,1,3,,2,,,4,MW,8,9,6,0,2,0,0,4,2,2,6,1.4,63000,1.25,9,0.18,40,10,5,5,10,4,Eng,MW,3,Uni,,3,Tac,,2,Uni,Cmd,1,Sci,,,,,8,5,3,Yes,,2,4,Yes,3,5,3,1,,Yes,,Yes,,,,,,,,,Polarized Lattice-optimized Tritanium Armor,"on taking damage: hull heal, +DRR, remove hazards, immune to T:TW",Reinforcing Squadrons,Ultra Rare,Eng,63,35,28,Ignores +/- ENG from Events,TRUE,TRUE,FALSE,1,4,,3,5,3,3,5,3,Eng,,Constitution MW Flight Deck Carrier,https://stowiki.net/wiki/Constitution_Miracle_Worker_Flight_Deck_Carrier,Polarized Lattice-optimized Tritanium Armor,https://stowiki.net/wiki/Polarized_Lattice-optimized_Tritanium_Armor_(starship_trait),Reinforcing Squadrons,https://stowiki.net/wiki/Console_-_Universal_-_Reinforcing_Squadrons
,282,Section 31 Intel Science Destroyer (Tactical Mode),14 May 2019,2019,5,Lockbox,C Store (Mudd),Secret Intel - C,,Federation,Starfleet (S31),,Science Vessel,Science Destroyer,Science Destroyer,4,2,3,3,4,,,,,Int,7,5,7,7,0,0,0,0,1,2,7,1,45000,1.35,15,0.2,60,15,,,5,4,Tac,Int,3,Uni,,3,Sci,Int,2,Eng,,1,Sci,,,,,7,4,3,Yes,Yes,,3,Yes,4,2,5,,,,,,,,,Yes,,Battle - Dark,,,Exitus Acta Probat,"on Jam Sensors / Intel: +stealth, bonus weapon damage, controlX",Enhanced Tractor Drones,Ultra Rare,Sci,18,52,56,+10 SCI per TacShip,TRUE,FALSE,FALSE,,3,,4,2,5,4,2,5,Sci,Battle,Section 31 Intel Science Destroyer (Tactical Mode),https://stowiki.net/wiki/Section_31_Intel_Science_Destroyer,Exitus Acta Probat,https://stowiki.net/wiki/Exitus_Acta_Probat_(starship_trait),Enhanced Tractor Drones,https://stowiki.net/wiki/Console_-_Universal_-_Enhanced_Tractor_Drones
,281,Section 31 Intel Science Destroyer (Science Mode),14 May 2019,2019,5,Lockbox,C Store (Mudd),Secret Intel - C,,Federation,Starfleet (S31),,Science Vessel,Science Destroyer,Science Destroyer,3,2,4,3,4,,,,,Int,6,5,8,7,0,0,0,0,1,2,7,1,45000,1.35,15,0.2,60,5,,,15,4,Sci,Int,3,Uni,,3,Tac,Int,2,Eng,,1,Sci,,,,,7,4,3,Yes,,,3,Yes,4,2,5,,,,,,Yes,Yes,Yes,Yes,,Battle - Dark,,,Exitus Acta Probat,"on Jam Sensors / Intel: +stealth, bonus weapon damage, controlX",Enhanced Tractor Drones,Ultra Rare,Sci,18,52,56,+10 SCI per TacShip,TRUE,FALSE,FALSE,,3,,4,2,5,4,2,5,Sci,Battle,Section 31 Intel Science Destroyer (Science Mode),https://stowiki.net/wiki/Section_31_Intel_Science_Destroyer,Exitus Acta Probat,https://stowiki.net/wiki/Exitus_Acta_Probat_(starship_trait),Enhanced Tractor Drones,https://stowiki.net/wiki/Console_-_Universal_-_Enhanced_Tractor_Drones
,279,Na'Qjej Intel Battlecruiser,14 May 2019,2019,5,Lockbox,C Store (Mudd),Secret Intel - B,,Klingon,Klingon (23c),,Battlecruiser,Battlecruiser,Battlecruiser,3,4,2,2,4,,,,,Int,6,7,4,6,0,0,0,0,1,2,6,1.55,69750,1,10,0.14,40,15,,5,,4,Eng,Int,3,Tac,,2,Uni,,2,Sci,Int,1,Tac,,1,Eng,,8,5,3,Yes,,,4,Yes,4,5,2,,Yes,Yes,Yes,,,,,,,Battle,,,Ceaseless Momentum,"on firing torpedo: stacking kinetic damage and kinetic resist, - torpedo recharge",Glorious Charge,Ultra Rare,Eng,59,48,19,+10 TAC per EngShip,TRUE,TRUE,FALSE,,4,,4,5,2,4,5,2,Eng,Battle,Na'Qjej Intel Battlecruiser,https://stowiki.net/wiki/Na%27Qjej_Intel_Battlecruiser,Ceaseless Momentum,https://stowiki.net/wiki/Ceaseless_Momentum_(starship_trait),Glorious Charge,https://stowiki.net/wiki/Console_-_Universal_-_Glorious_Charge
,280,Section 31 Intel Science Destroyer,14 May 2019,2019,5,Lockbox,C Store (Mudd),Secret Intel - C,,Federation,Starfleet (S31),,Science Vessel,Science Destroyer,Science Destroyer,4,2,4,3,4,,,,,Int,7,5,8,8,0,0,0,0,1,2,8,1,45000,1.35,15,0.2,60,5,,,15,4,Tac,Int,4,Sci,Int,3,Uni,,2,Eng,,1,Sci,,,,,7,4,3,Yes,Yes,,3,Yes,4,2,5,,,,,,Yes,Yes,Yes,Yes,,Battle - Dark,,,Exitus Acta Probat,"on Jam Sensors / Intel: +stealth, bonus weapon damage, controlX",Enhanced Tractor Drones,Ultra Rare,Sci,18,52,56,+10 SCI per TacShip,TRUE,TRUE,FALSE,,3,,4,2,5,4,2,5,Sci,Battle,Section 31 Intel Science Destroyer,https://stowiki.net/wiki/Section_31_Intel_Science_Destroyer,Exitus Acta Probat,https://stowiki.net/wiki/Exitus_Acta_Probat_(starship_trait),Enhanced Tractor Drones,https://stowiki.net/wiki/Console_-_Universal_-_Enhanced_Tractor_Drones
,278,Fleet Qoj Command Dreadnought Cruiser,25 Apr 2019,2019,4,Fleet,Fleet,,,Klingon,Klingon (23c),Qoj,Dreadnought Cruiser,Dreadnought Cruiser,Dreadnought Cruiser,2,4,3,2,,4,,,,Cmd,6,6,5,0,6,0,0,0,1,2,6,1.54,69300,1.32,6,0.15,25,5,10,,5,4,Eng,Cmd,3,Sci,,2,Uni,,2,Tac,Cmd,2,Tac,,,,,8,4,4,Yes,,1,4,Yes,3,5,3,,Yes,,,Yes,,,,,,Battle,,,,,,Very Rare,Eng,51,34,32,+8 ENG per TacShip or SciShip,TRUE,TRUE,FALSE,,4,,3,5,3,3,5,3,Eng,Battle,Fleet Qoj Command Dreadnought Cruiser,https://stowiki.net/wiki/Fleet_Qoj_Command_Dreadnought_Cruiser,,,,
